"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"44080","NM_001267033&NM_001283199","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44081","NM_001267033&NM_001283215","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44082","NM_001267033&NM_001283235","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44083","NM_001267033&NM_001283248","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44084","NM_001267033&NM_152906","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&8.57","0.33&0"
"44085","NM_001267033&NR_104274","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&3.21","0.33&0"
"44086","NM_001267033&NR_104275","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44087","NM_003422&NM_001283106","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44088","NM_003422&NM_001283116","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&4.29","0.33&0"
"44089","NM_003422&NM_001283129","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&9.64","0.33&0"
"44090","NM_003422&NM_001283148","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&4.29","0.33&0"
"44091","NM_003422&NM_001283154","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&8.57","0.33&0"
"44092","NM_003422&NM_001283179","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44093","NM_003422&NM_001283186","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&6.43","0.33&0"
"44094","NM_003422&NM_001283199","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44095","NM_003422&NM_001283215","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44096","NM_003422&NM_001283235","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44097","NM_003422&NM_001283248","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44098","NM_003422&NM_152906","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&8.57","0.33&0"
"44099","NM_003422&NR_104274","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&3.21","0.33&0"
"44100","NM_003422&NR_104275","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44101","NM_198055&NM_001283106","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44102","NM_198055&NM_001283116","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&4.29","0.33&0"
"44103","NM_198055&NM_001283129","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&9.64","0.33&0"
"44104","NM_198055&NM_001283148","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&4.29","0.33&0"
"44105","NM_198055&NM_001283154","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&8.57","0.33&0"
"44106","NM_198055&NM_001283179","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44107","NM_198055&NM_001283186","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&6.43","0.33&0"
"44108","NM_198055&NM_001283199","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44109","NM_198055&NM_001283215","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44110","NM_198055&NM_001283235","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44111","NM_198055&NM_001283248","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44112","NM_198055&NM_152906","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&8.57","0.33&0"
"44113","NM_198055&NR_104274","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&3.21","0.33&0"
"44114","NM_198055&NR_104275","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44115","undefined","undefined","MZF1&TANGO2",0,0,"undefined","undefined"
"44116","NR_026052&NR_027334","CENPBD1P1&MZF1-AS1","CENPBD1P1&MZF1-AS1",0,0,"11&0","11&0"
"44117","undefined","undefined","CENPBD1P1&MZF1-AS1",1,1,"undefined","undefined"
"44118","undefined","undefined","CENPBD1P1&undefined",1,2,"undefined","undefined"
"44119","undefined","undefined","NRSN2&NRSN2-AS1&undefined",1,2,"undefined","undefined"
"44120","undefined","undefined","NRSN2-AS1&undefined",1,1,"undefined","undefined"
