"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"37898","NM_001291379&NR_126580","AGAP4&AGAP7P","AGAP4&AGAP7P",0.333333333333333,0.333333333333333,"0.33&3","0.33&3"
"37899","NM_133446&NR_126580","AGAP4&AGAP7P","AGAP4&AGAP7P",0.333333333333333,0.333333333333333,"0.33&3","0.33&3"
"37900","undefined","undefined","AGAP4&AGAP7P",0,0,"undefined","undefined"
"37901","undefined","undefined","AGAP4&PARGP1&undefined",1,2,"undefined","undefined"
"37902","undefined","undefined","AGAP4&PARGP1",1,1,"undefined","undefined"
"37903","undefined","undefined","PARGP1&TIMM23&TIMM23B",1,2,"undefined","undefined"
"37904","NM_138689&NM_006327","PPP1R14B&TIMM23","PPP1R14B&TIMM23",1,1,"140&52.85","140&52.85"
"37905","undefined","undefined","PPP1R14B&TIMM23",0,0,"undefined","undefined"
"37906","undefined","undefined","TIMM23&undefined",1,4,"undefined","undefined"
"37907","undefined","undefined","NCOA4&TIMM23&undefined",1,1,"undefined","undefined"
"37908","NM_001015&NM_006327","RPS11&TIMM23","RPS11&TIMM23",1,1,"1264&52.85","1264&52.85"
"37909","undefined","undefined","RPS11&TIMM23",0,0,"undefined","undefined"
"37910","undefined","undefined","NCOA4&TIMM23",1,1,"undefined","undefined"
"37911","NM_006327&NM_017583","TIMM23&TRIM44","TIMM23&TRIM44",0,0,"52.85&50","52.85&50"
"37912","NR_073030&NM_017583","TIMM23&TRIM44","TIMM23&TRIM44",0,0,"1.15&50","52.85&50"
"37913","undefined","undefined","TIMM23&TRIM44",1,1,"undefined","undefined"
"37914","undefined","undefined","MECOM&TIMM23",1,1,"undefined","undefined"
"37915","undefined","undefined","NCOA4&SEL1L",1,1,"undefined","undefined"
"37916","undefined","undefined","NCOA4&PLEKHA6",1,1,"undefined","undefined"
"37917","undefined","undefined","MSMB&undefined",1,2,"undefined","undefined"
"37918","undefined","undefined","AGAP7P&undefined",1,1,"undefined","undefined"
"37919","undefined","undefined","AGAP7P&CSNK1E",1,1,"undefined","undefined"
"37920","undefined","undefined","AGAP9&BMS1P6",1,1,"undefined","undefined"
"37921","undefined","undefined","MAPK8&undefined",1,1,"undefined","undefined"
"37922","undefined","undefined","AGAP6&TIMM23B&undefined",1,1,"undefined","undefined"
"37923","undefined","undefined","ASAH2B&undefined",1,3,"undefined","undefined"
"37924","undefined","undefined","PRKG1&PRKG1-AS1",1,1,"undefined","undefined"
"37925","undefined","undefined","DKK1&undefined",1,1,"undefined","undefined"
"37926","undefined","undefined","LINC01468&undefined",1,2,"undefined","undefined"
"37927","undefined","undefined","undefined&ZWINT",1,2,"undefined","undefined"
"37928","NM_001291965&NM_007057","WASF3&ZWINT","WASF3&ZWINT",0.5,0.5,"5&20.89","5&1.61"
"37929","NM_006646&NM_007057","WASF3&ZWINT","WASF3&ZWINT",0.5,0.5,"5&20.89","5&1.61"
"37930","undefined","undefined","WASF3&ZWINT",0,0,"undefined","undefined"
"37931","NM_001272043&NM_030938&NM_001005413","RPS6KB1&VMP1&ZWINT","RPS6KB1&VMP1&ZWINT",0.0833333333333333,0.0833333333333333,"0&165&1.61","6.65&165&1.61"
"37932","NM_001272043&NM_030938&NM_007057","RPS6KB1&VMP1&ZWINT","RPS6KB1&VMP1&ZWINT",0.0833333333333333,0.0833333333333333,"0&165&20.89","6.65&165&1.61"
"37933","NM_001272043&NM_030938&NM_032997","RPS6KB1&VMP1&ZWINT","RPS6KB1&VMP1&ZWINT",0.0833333333333333,0.0833333333333333,"0&165&7.5","6.65&165&1.61"
"37934","NM_001272044&NM_030938&NM_001005413","RPS6KB1&VMP1&ZWINT","RPS6KB1&VMP1&ZWINT",0.0833333333333333,0.0833333333333333,"10.03&165&1.61","6.65&165&1.61"
"37935","NM_001272044&NM_030938&NM_007057","RPS6KB1&VMP1&ZWINT","RPS6KB1&VMP1&ZWINT",0.0833333333333333,0.0833333333333333,"10.03&165&20.89","6.65&165&1.61"
"37936","NM_001272044&NM_030938&NM_032997","RPS6KB1&VMP1&ZWINT","RPS6KB1&VMP1&ZWINT",0.0833333333333333,0.0833333333333333,"10.03&165&7.5","6.65&165&1.61"
